customer_id,idade,renda,plano,tempo_cliente,qtd_chamados,atraso_pagamento,churn
2959,44,14577,basic,46,3,0,0
2960,42,10473,enterprise,50,9,0,1
2961,65,6835,basic,33,9,0,1
2962,39,3135,basic,37,5,1,1
2963,68,9744,premium,28,1,0,0
2964,21,7733,premium,37,2,1,1
2965,56,2682,basic,23,1,0,0
2966,48,9556,premium,8,8,0,1
2967,30,4729,basic,55,3,1,1
2968,29,5044,premium,42,7,0,1
2969,55,2116,basic,42,2,0,0
2970,51,6837,basic,17,9,0,1
2971,49,4837,premium,46,7,0,1
2972,20,2933,basic,31,3,0,0
2973,49,7645,basic,5,4,0,0
2974,69,4861,basic,57,0,1,1
2975,18,3744,premium,59,1,1,1
2976,42,8067,premium,52,9,1,1
2977,43,2822,premium,29,8,0,1
2978,64,14875,enterprise,14,8,1,1
2979,32,8122,enterprise,1,6,1,1
2980,42,14951,basic,44,2,0,0
2981,55,13457,basic,53,1,1,1
2982,21,14735,premium,7,7,0,1
2983,59,9055,enterprise,41,3,1,1
2984,60,7500,enterprise,2,0,0,0
2985,55,11358,premium,46,0,0,0
2986,51,3048,basic,2,5,0,0
2987,56,12922,enterprise,58,8,0,1
2988,58,6206,enterprise,11,3,0,0
2989,64,2096,premium,24,9,0,1
2990,40,5090,premium,42,3,1,1
2991,41,5150,basic,50,7,0,1
2992,51,2183,enterprise,22,2,0,0
2993,28,10691,basic,58,6,0,1
2994,62,3238,premium,1,2,0,0
2995,58,13007,basic,28,7,0,1
2996,50,7891,basic,59,4,0,0
2997,33,11337,basic,17,0,0,0
2998,36,6415,basic,32,2,0,0
2999,40,3715,basic,27,3,1,1
3000,52,4344,enterprise,24,4,0,0
3001,58,10396,basic,46,2,0,0
3002,52,11309,premium,31,5,0,0
3003,66,5477,basic,43,9,1,1
3004,67,6642,basic,31,7,0,1
3005,54,14285,premium,59,3,1,1
3006,37,13074,premium,28,6,0,1
3007,49,7369,basic,47,9,1,1
3008,40,5132,premium,37,2,0,0
3009,50,5917,premium,48,2,0,0
3010,60,8999,basic,53,0,0,0
3011,37,9368,enterprise,14,8,0,1
3012,44,4393,premium,18,8,1,1
3013,20,2855,premium,18,4,0,0
3014,56,8438,basic,29,8,0,1
3015,43,12366,basic,30,6,0,1
3016,41,3982,basic,1,9,0,1
3017,45,7308,premium,53,9,1,1
3018,29,4100,premium,51,9,0,1
3019,49,5147,basic,36,3,0,0
3020,56,9958,premium,19,6,0,1
3021,36,5720,basic,49,1,1,1
3022,24,5429,basic,17,8,0,1
3023,38,14943,enterprise,19,3,0,0
3024,28,4240,basic,59,4,0,0
3025,37,4460,basic,55,5,0,0
3026,50,14086,basic,35,7,1,1
3027,23,9152,basic,10,7,0,1
3028,56,2559,premium,8,9,0,1
3029,29,7524,enterprise,57,7,0,1
3030,64,9346,basic,16,7,0,1
3031,56,5291,basic,41,5,0,0
3032,32,9127,basic,21,4,1,1
3033,47,10430,basic,30,9,0,1
3034,23,5257,basic,59,3,1,1
3035,23,12561,basic,35,6,0,1
3036,67,7886,premium,26,2,0,0
3037,59,14524,basic,25,4,0,0
3038,26,3140,basic,14,3,0,0
3039,32,6215,basic,33,2,1,1
3040,28,11376,premium,34,8,0,1
3041,38,13633,basic,6,7,0,1
3042,33,4882,basic,24,7,1,1
3043,35,14743,premium,39,0,0,0
3044,45,4514,basic,4,2,0,0
3045,27,7409,enterprise,58,2,1,1
3046,63,6093,basic,51,7,0,1
3047,55,7516,premium,38,8,0,1
3048,57,13730,enterprise,1,3,0,0
3049,26,11523,basic,31,3,0,0
3050,54,12354,premium,54,5,0,0
3051,61,5301,basic,2,9,1,1
3052,27,14309,premium,47,3,0,0
3053,57,7661,enterprise,50,2,1,1
3054,36,10475,premium,5,5,0,0
3055,58,11070,enterprise,14,9,0,1
3056,42,10617,basic,43,7,0,1
3057,59,9823,basic,54,5,0,0
3058,25,8240,basic,46,7,0,1
3059,38,10419,premium,32,0,1,1
3060,32,13767,premium,36,7,0,1
3061,30,7067,premium,31,0,0,0
3062,34,8641,basic,35,3,0,0
3063,37,4340,basic,46,3,1,1
3064,24,6615,premium,3,6,0,1
3065,54,12036,enterprise,13,2,0,0
3066,46,10324,basic,4,2,0,0
3067,61,4744,basic,47,8,0,1
3068,54,9099,basic,43,4,0,0
3069,25,12555,basic,4,7,1,1
3070,21,3612,enterprise,7,5,0,0
3071,39,2805,basic,16,6,0,1
3072,43,7105,basic,15,6,1,1
3073,30,10535,basic,31,6,0,1
3074,58,6073,basic,30,9,0,1
3075,48,12673,enterprise,22,7,0,1
3076,56,13008,basic,10,3,0,0
3077,23,8922,basic,39,1,0,0
3078,60,6924,basic,47,8,0,1
3079,28,2542,enterprise,38,3,0,0
3080,41,12680,enterprise,48,3,1,1
3081,40,13638,basic,54,1,1,1
3082,60,7751,premium,50,5,0,0
3083,32,8714,basic,39,5,1,1
3084,30,11795,basic,3,8,0,1
3085,35,11039,basic,20,7,1,1
3086,36,3758,premium,26,7,0,1
3087,27,10740,enterprise,43,5,0,0
3088,27,14020,basic,50,8,1,1
3089,30,11758,basic,38,9,0,1
3090,42,8247,basic,22,8,0,1
3091,35,8801,basic,47,3,0,0
3092,38,5377,basic,42,2,0,0
3093,55,10589,basic,48,0,0,0
3094,30,5139,enterprise,35,9,0,1
3095,65,6444,basic,39,7,0,1
3096,57,5446,premium,21,9,0,1
3097,27,6359,basic,24,7,0,1
3098,34,6767,basic,17,4,0,0
3099,27,3078,basic,16,1,0,0
3100,32,11327,enterprise,39,0,0,0
3101,37,7732,basic,23,7,0,1
3102,24,14344,basic,8,3,0,0
3103,18,4351,premium,3,3,0,0
3104,40,10697,premium,51,8,0,1
3105,54,4329,premium,26,4,0,0
3106,33,9113,basic,35,9,0,1
3107,62,8381,basic,54,5,0,0
3108,37,7831,premium,7,8,0,1
3109,64,10511,premium,56,1,0,0
3110,30,12766,premium,42,3,0,0
3111,46,6117,basic,38,1,0,0
3112,57,13045,basic,26,0,1,1
3113,21,4403,enterprise,42,9,0,1
3114,66,5809,premium,13,5,0,0
3115,36,6038,basic,18,3,0,0
3116,43,14394,enterprise,57,3,0,0
3117,50,3541,basic,17,2,0,0
3118,51,7136,basic,43,1,0,0
3119,19,7517,basic,55,9,0,1
3120,63,12401,premium,35,1,0,0
3121,50,8316,basic,18,3,0,0
3122,69,14568,basic,51,1,0,0
3123,42,11624,premium,49,9,0,1
3124,49,11147,basic,33,2,0,0
3125,40,11787,enterprise,7,3,0,0
3126,64,4100,basic,27,7,0,1
3127,61,7837,basic,26,5,0,0
3128,65,9619,premium,12,3,0,0
3129,44,4710,premium,24,5,1,1
3130,59,3544,basic,10,4,0,0
3131,36,3764,premium,41,2,0,0
3132,41,12258,enterprise,26,5,0,0
3133,57,10539,premium,44,3,0,0
3134,22,5657,premium,27,9,0,1
3135,54,11583,basic,43,4,1,1
3136,18,11037,basic,44,7,0,1
3137,48,12614,basic,10,2,0,0
3138,42,13831,basic,27,6,1,1
3139,42,13469,premium,45,5,0,0
3140,43,4353,basic,35,7,0,1
3141,43,12000,basic,14,4,0,0
3142,39,7107,basic,50,7,0,1
3143,41,7240,basic,12,0,1,1
3144,47,10412,basic,59,6,0,1
3145,57,9828,premium,42,7,0,1
3146,46,7455,basic,20,4,0,0
3147,51,14993,basic,12,0,0,0
3148,61,4272,basic,54,5,0,0
3149,69,3259,premium,31,7,0,1
3150,23,2377,basic,48,4,1,1
3151,55,12585,basic,50,0,0,0
3152,29,7285,basic,5,3,0,0
3153,28,7685,basic,41,9,0,1
3154,59,10439,premium,20,2,0,0
3155,21,7660,premium,54,5,0,0
3156,62,9461,enterprise,13,3,0,0
3157,58,2759,premium,2,7,0,1
3158,69,4031,basic,40,4,0,0
3159,52,14116,basic,33,3,1,1
3160,63,7859,basic,33,5,0,0
3161,24,4176,basic,16,5,0,0
3162,64,6803,basic,30,4,0,0
3163,26,6352,basic,57,2,1,1
3164,34,5564,basic,46,1,0,0
3165,24,5816,basic,59,6,0,1
3166,38,11480,premium,20,3,0,0
3167,56,3387,premium,52,6,1,1
3168,31,6025,enterprise,23,3,0,0
3169,60,8083,basic,56,8,0,1
3170,49,9021,basic,52,7,0,1
3171,50,13446,enterprise,10,4,0,0
3172,66,14001,premium,58,3,0,0
3173,40,5866,basic,36,7,1,1
3174,35,9010,basic,46,0,1,1
3175,69,2290,basic,35,0,0,0
3176,46,10021,premium,13,0,0,0
3177,49,3987,premium,59,3,0,0
3178,33,2952,basic,7,4,0,0
3179,29,10732,basic,48,2,0,0
3180,26,4315,basic,13,1,0,0
3181,29,8205,basic,47,3,0,0
3182,28,3312,premium,25,4,0,0
3183,56,11693,basic,14,2,0,0
3184,21,11942,basic,14,5,0,0
3185,50,9472,basic,19,3,0,0
3186,67,12866,enterprise,54,9,0,1
3187,57,7678,basic,46,9,0,1
3188,38,4423,basic,40,6,0,1
3189,21,3967,premium,38,5,0,0
3190,61,4850,premium,25,0,0,0
3191,18,4603,premium,54,6,1,1
3192,53,6201,premium,17,3,0,0
3193,52,4786,basic,56,2,0,0
3194,27,9684,enterprise,23,7,0,1
3195,56,3928,enterprise,21,0,0,0
3196,27,10083,basic,29,2,0,0
3197,29,6343,premium,45,7,0,1
3198,60,10927,basic,43,9,0,1
3199,68,8668,basic,46,5,0,0
3200,31,13767,basic,6,5,0,0
3201,65,7718,basic,10,9,0,1
3202,65,5835,enterprise,51,0,0,0
3203,58,9658,basic,58,4,0,0
3204,25,10563,basic,8,2,0,0
3205,33,7710,basic,54,4,0,0
3206,53,9276,basic,16,9,0,1
3207,69,8121,basic,58,5,0,0
3208,60,5975,basic,59,9,1,1
3209,39,6076,premium,38,5,0,0
3210,30,13796,enterprise,12,8,0,1
3211,67,10779,basic,47,1,0,0
3212,32,3241,enterprise,6,3,0,0
3213,35,14507,premium,20,2,0,0
3214,68,11256,premium,38,7,0,1
3215,47,2652,basic,4,5,1,1
3216,31,11462,basic,24,2,1,1
3217,18,9665,premium,48,1,0,0
3218,40,13899,basic,6,3,0,0
3219,69,8361,basic,22,1,0,0
3220,40,8741,premium,1,6,0,1
3221,54,6091,basic,39,8,0,1
3222,31,6181,premium,5,9,0,1
3223,58,10032,basic,17,2,0,0
3224,58,12760,enterprise,31,4,1,1
3225,49,13578,basic,13,5,0,0
3226,58,12020,basic,14,4,0,0
3227,48,9927,premium,50,4,0,0
3228,37,8504,basic,46,2,0,0
3229,56,6414,enterprise,5,1,0,0
3230,61,11982,premium,51,4,0,0
3231,61,6135,basic,28,0,0,0
3232,29,5482,basic,9,0,0,0
3233,53,13282,enterprise,54,5,0,0
3234,18,9663,premium,20,8,0,1
3235,47,6604,premium,20,5,0,0
3236,47,13247,basic,9,0,0,0
3237,36,14514,enterprise,53,8,0,1
3238,69,6133,basic,17,6,0,1
3239,63,8778,premium,35,3,0,0
3240,20,8286,basic,15,2,0,0
3241,28,11121,basic,53,8,0,1
3242,28,14363,enterprise,47,4,0,0
3243,64,9130,enterprise,30,1,0,0
3244,44,12376,basic,21,2,0,0
3245,55,9742,enterprise,39,2,0,0
3246,60,13531,basic,30,4,0,0
3247,57,7259,basic,56,3,0,0
3248,22,7008,basic,40,5,0,0
3249,25,7491,basic,2,3,1,1
3250,38,14954,basic,49,6,0,1
3251,35,9948,basic,12,4,0,0
3252,56,3983,basic,18,9,0,1
3253,26,2531,premium,26,8,0,1
3254,37,8744,premium,13,3,0,0
3255,30,12474,premium,56,0,1,1
3256,27,8230,basic,58,5,0,0
3257,26,9282,premium,10,3,0,0
3258,28,12379,basic,19,9,0,1
3259,47,8712,premium,22,4,0,0
3260,39,13812,basic,40,2,0,0
3261,40,10293,basic,36,3,0,0
3262,42,11504,basic,40,8,0,1
3263,56,12159,premium,2,1,0,0
3264,62,10148,enterprise,31,9,0,1
3265,45,2650,premium,13,2,0,0
3266,51,7556,enterprise,14,8,0,1
3267,56,3839,enterprise,46,5,0,0
3268,53,8634,basic,9,5,0,0
3269,24,3861,premium,2,2,0,0
3270,69,8620,basic,29,7,0,1
3271,26,6469,basic,44,6,0,1
3272,39,2264,basic,31,4,1,1
3273,51,3623,enterprise,10,4,0,0
3274,38,8539,premium,46,5,0,0
3275,30,3024,basic,23,4,0,0
3276,66,13127,basic,42,9,0,1
3277,21,11863,basic,12,0,0,0
3278,30,11220,premium,54,2,0,0
3279,69,4237,enterprise,17,8,0,1
3280,55,12344,basic,58,7,0,1
3281,22,10251,basic,23,3,0,0
3282,57,7076,basic,43,5,0,0
3283,68,2005,basic,30,0,1,1
3284,23,8876,basic,5,1,0,0
3285,39,12346,basic,6,9,0,1
3286,42,2435,basic,24,6,0,1
3287,24,2684,basic,12,0,0,0
3288,28,6978,enterprise,36,7,0,1
3289,27,8650,basic,9,4,0,0
3290,27,8167,basic,35,5,1,1
3291,38,7540,premium,13,8,0,1
3292,42,5317,enterprise,11,8,0,1
3293,30,2778,basic,22,1,1,1
3294,33,2406,basic,35,3,0,0
3295,27,3284,premium,24,2,1,1
3296,59,10975,basic,21,9,1,1
3297,29,12217,premium,21,7,0,1
3298,65,7656,basic,20,6,0,1
3299,46,3006,basic,24,0,0,0
3300,59,7403,basic,50,8,0,1
3301,51,14813,premium,35,5,0,0
3302,31,5249,basic,25,2,0,0
3303,49,8384,basic,45,4,0,0
3304,32,8991,basic,32,4,0,0
3305,24,6289,premium,56,2,0,0
3306,31,7694,basic,34,9,0,1
3307,32,8132,premium,13,9,0,1
3308,25,8161,premium,34,0,0,0
3309,19,11329,basic,46,9,0,1
3310,67,9551,enterprise,13,4,0,0
3311,44,2694,premium,12,7,0,1
3312,38,2082,basic,36,7,0,1
3313,66,7339,basic,53,5,0,0
3314,29,13800,basic,20,7,0,1
3315,38,2479,basic,30,6,0,1
3316,62,2924,basic,39,8,0,1
3317,50,10830,enterprise,40,4,0,0
3318,38,7862,premium,9,7,1,1
3319,31,4998,basic,24,9,0,1
3320,19,4695,basic,59,9,0,1
3321,22,10645,basic,53,1,1,1
3322,26,8809,basic,46,4,0,0
3323,58,10296,basic,2,5,0,0
3324,51,5642,enterprise,25,6,0,1
3325,40,8842,premium,4,6,0,1
3326,58,13180,basic,18,8,0,1
3327,26,6115,premium,52,5,0,0
3328,28,7152,basic,23,7,0,1
3329,38,4128,premium,10,8,0,1
3330,65,10303,basic,43,1,0,0
3331,49,2422,basic,45,6,0,1
3332,62,5235,premium,39,3,0,0
3333,30,11269,basic,48,9,0,1
3334,62,2252,basic,42,5,1,1
3335,21,14858,basic,38,6,0,1
3336,29,7254,premium,53,7,0,1
3337,45,7183,premium,20,2,0,0
3338,20,8974,basic,27,5,0,0
3339,62,10309,basic,34,7,0,1
3340,63,7974,premium,40,7,0,1
3341,46,13495,basic,29,2,0,0
3342,33,14506,basic,27,8,0,1
3343,23,4604,premium,10,1,0,0
3344,50,11188,basic,38,2,0,0
3345,45,5911,premium,8,8,0,1
3346,57,14943,basic,29,6,0,1
3347,49,5293,premium,25,5,0,0
3348,24,5835,basic,46,5,0,0
3349,24,11285,basic,29,9,0,1
3350,58,12257,basic,1,2,0,0
3351,26,3671,enterprise,30,2,0,0
3352,66,9222,premium,13,4,0,0
3353,23,6493,premium,23,8,0,1
3354,55,9952,basic,18,5,0,0
3355,68,9237,basic,10,7,0,1
3356,40,14816,premium,56,8,0,1
3357,20,14137,premium,15,8,0,1
3358,63,10501,basic,30,4,0,0
3359,27,10832,premium,49,4,0,0
3360,45,13684,basic,22,0,0,0
3361,69,4385,basic,56,0,0,0
3362,56,11434,enterprise,24,4,0,0
3363,20,12036,basic,56,7,0,1
3364,60,3656,basic,27,8,0,1
3365,26,13457,basic,1,4,0,0
3366,56,11092,enterprise,52,5,0,0
3367,50,6512,basic,51,8,1,1
3368,32,8296,premium,57,3,0,0
3369,40,8364,basic,8,1,0,0
3370,24,13944,basic,50,9,0,1
3371,69,14600,basic,21,5,0,0
3372,30,12488,basic,50,1,0,0
3373,34,10478,basic,57,2,1,1
3374,44,3353,basic,12,3,0,0
3375,52,13892,premium,22,2,0,0
3376,44,3740,basic,16,4,0,0
3377,44,4168,premium,18,8,0,1
3378,48,2904,premium,36,7,0,1
3379,62,14320,basic,25,9,1,1
3380,38,8412,basic,39,8,1,1
3381,61,5067,basic,40,3,0,0
3382,58,3050,basic,12,0,0,0
3383,67,7355,basic,3,1,0,0
3384,65,11407,basic,45,7,0,1
3385,59,14929,basic,11,3,0,0
3386,30,9180,basic,12,7,0,1
3387,58,9892,enterprise,36,4,1,1
3388,56,12866,basic,16,8,0,1
3389,33,13723,basic,12,5,0,0
3390,53,5637,basic,19,9,0,1
3391,31,14894,premium,31,2,0,0
3392,45,8748,basic,50,7,0,1
3393,59,14091,basic,59,5,0,0
3394,27,3527,premium,44,1,1,1
3395,35,3266,basic,54,2,0,0
3396,59,13499,basic,32,3,0,0
3397,41,10743,basic,25,1,0,0
3398,67,4275,premium,49,9,0,1
3399,18,13633,enterprise,18,2,1,1
3400,55,3330,premium,48,5,0,0
3401,60,10869,basic,59,5,0,0
3402,65,4665,basic,24,5,0,0
3403,26,2917,basic,38,6,0,1
3404,69,12481,premium,47,9,0,1
3405,38,13016,enterprise,47,9,0,1
3406,36,3375,premium,13,8,0,1
3407,36,3210,basic,57,4,0,0
3408,51,9987,premium,30,7,0,1
3409,52,2373,premium,3,1,0,0
3410,42,11700,premium,7,8,0,1
3411,21,13903,premium,43,1,0,0
3412,69,11764,basic,26,1,0,0
3413,29,4998,premium,7,8,1,1
3414,22,4470,basic,31,7,0,1
3415,49,10847,basic,36,1,0,0
3416,39,2801,premium,5,9,0,1
3417,50,8990,enterprise,21,1,0,0
3418,63,7834,premium,28,0,0,0
3419,23,11679,basic,47,9,0,1
3420,32,4632,basic,39,2,0,0
3421,44,11910,basic,6,2,1,1
3422,58,11090,premium,37,7,0,1
3423,49,5103,premium,54,6,0,1
3424,37,6637,enterprise,4,5,0,0
3425,49,2858,basic,59,9,0,1
3426,68,7841,basic,6,0,0,0
3427,42,5387,premium,37,9,1,1
3428,63,3475,basic,21,2,1,1
3429,58,9278,enterprise,44,6,0,1
3430,33,9378,basic,50,3,0,0
3431,30,3117,basic,51,2,0,0
3432,58,4411,basic,52,3,0,0
3433,28,3073,premium,49,5,0,0
3434,35,10826,premium,19,8,0,1
3435,30,6394,premium,28,1,1,1
3436,49,2925,premium,43,6,0,1
3437,33,4489,basic,10,8,0,1
3438,52,14686,premium,35,7,1,1
3439,66,5324,enterprise,32,9,0,1
3440,61,10898,basic,59,0,0,0
3441,67,8089,premium,3,3,1,1
3442,19,4362,basic,6,4,0,0
3443,41,5996,basic,2,5,0,0
3444,29,2183,basic,33,3,0,0
3445,65,11710,premium,33,2,0,0
3446,55,6348,basic,35,8,0,1
3447,34,8490,basic,15,2,0,0
3448,47,3986,premium,19,9,0,1
3449,49,12714,basic,25,0,0,0
3450,43,4839,premium,3,4,0,0
3451,42,9361,enterprise,45,6,0,1
3452,20,13345,basic,4,9,1,1
3453,41,11271,basic,40,7,0,1
3454,36,9841,enterprise,27,0,0,0
3455,60,13544,basic,59,7,1,1
3456,62,4293,basic,41,3,1,1
3457,57,14526,enterprise,29,8,0,1
3458,19,9236,premium,42,7,0,1
3459,61,7328,premium,7,1,0,0
3460,38,5325,basic,11,3,0,0
3461,39,11684,enterprise,30,8,0,1
3462,67,14690,premium,51,9,0,1
3463,63,10971,premium,49,6,0,1
3464,20,2425,premium,23,2,0,0
3465,36,8098,premium,17,3,0,0
3466,56,11520,basic,57,7,0,1
3467,46,7166,basic,34,5,0,0
3468,31,12048,basic,7,2,0,0
3469,45,11194,basic,14,2,1,1
3470,63,2873,basic,50,1,0,0
3471,29,9253,basic,53,4,0,0
3472,56,4234,premium,54,4,0,0
3473,56,8324,basic,1,5,0,0
3474,64,6995,basic,49,9,0,1
3475,33,12489,basic,7,6,0,1
3476,29,13286,basic,48,5,0,0
3477,46,7999,premium,53,3,1,1
3478,45,8980,basic,22,6,0,1
3479,39,10139,basic,12,9,0,1
3480,58,10518,premium,43,0,0,0
3481,59,10259,basic,5,3,0,0
3482,30,12179,basic,35,0,0,0
3483,59,14765,premium,20,2,0,0
3484,29,12765,basic,26,0,0,0
3485,39,3751,premium,49,5,0,0
3486,19,8191,premium,59,8,0,1
3487,35,7996,enterprise,24,9,1,1
3488,67,8614,basic,18,2,0,0
3489,41,8870,premium,50,6,0,1
3490,54,11334,premium,25,3,0,0
3491,23,7473,basic,12,3,0,0
3492,51,5423,enterprise,54,6,1,1
3493,37,7948,basic,59,6,0,1
3494,56,13108,premium,18,5,1,1
3495,66,6048,premium,10,0,0,0
3496,45,2270,basic,10,4,0,0
3497,23,14691,basic,36,2,0,0
3498,42,4545,enterprise,19,0,0,0
3499,24,9836,basic,37,0,1,1
3500,41,12402,basic,45,4,0,0
3501,21,5568,basic,1,1,0,0
3502,51,6423,premium,51,7,0,1
3503,34,5646,basic,2,0,0,0
3504,28,3947,basic,7,2,0,0
3505,18,3988,premium,43,9,0,1
3506,64,4427,basic,37,7,0,1
3507,61,7954,basic,58,5,0,0
3508,60,8899,basic,34,0,0,0
3509,21,2207,enterprise,25,0,0,0
3510,36,13000,premium,40,9,1,1
3511,68,10786,basic,45,7,0,1
3512,48,2918,basic,40,9,0,1
3513,24,12955,basic,22,8,1,1
3514,25,2396,enterprise,57,0,0,0
3515,31,9286,basic,18,8,0,1
3516,68,8047,basic,21,4,0,0
3517,26,8527,enterprise,17,6,0,1
3518,64,14430,basic,18,4,1,1
3519,53,14051,basic,13,7,0,1
3520,65,5627,basic,35,8,0,1
3521,60,9535,premium,43,9,0,1
3522,35,14469,basic,26,5,0,0
3523,61,11475,enterprise,55,2,1,1
3524,26,13539,basic,28,6,0,1
3525,33,7652,basic,28,4,0,0
3526,29,5680,premium,5,2,0,0
3527,24,8638,premium,54,7,0,1
3528,22,12620,premium,9,0,0,0
3529,27,14074,premium,10,4,0,0
3530,24,10916,basic,56,6,0,1
3531,37,11184,premium,31,9,1,1
3532,21,8653,basic,5,6,1,1
3533,21,6154,basic,27,9,0,1
3534,69,7497,enterprise,35,8,1,1
3535,22,8470,premium,1,2,0,0
3536,21,12601,basic,45,8,0,1
3537,19,9219,basic,40,3,0,0
3538,24,12310,enterprise,1,6,0,1
3539,45,2355,basic,37,2,0,0
3540,61,11840,basic,14,5,0,0
3541,56,8591,basic,44,6,0,1
3542,48,14977,basic,23,9,0,1
3543,22,8132,basic,12,9,0,1
3544,58,8220,enterprise,30,8,0,1
3545,19,3657,basic,27,5,0,0
3546,50,12489,basic,21,8,0,1
3547,39,11119,premium,52,1,0,0
3548,63,13212,basic,39,9,0,1
3549,33,3205,premium,29,2,0,0
3550,51,4750,premium,14,4,0,0
3551,40,13400,premium,34,9,0,1
3552,45,2546,premium,2,7,0,1
3553,66,8606,premium,53,8,0,1
3554,55,7261,premium,1,6,0,1
3555,39,14212,premium,42,6,0,1
3556,41,13137,basic,21,1,0,0
3557,54,13657,premium,43,9,0,1
3558,35,5758,premium,22,6,0,1
3559,26,9637,basic,2,6,0,1
3560,42,11100,premium,56,4,0,0
3561,21,14577,basic,46,9,0,1
3562,26,2095,basic,3,4,0,0
3563,39,14701,premium,2,1,0,0
3564,59,6619,basic,32,1,0,0
3565,58,3667,basic,57,6,0,1
3566,31,10001,basic,35,7,0,1
3567,39,12160,premium,1,2,0,0
3568,25,3686,basic,42,6,0,1
3569,57,2530,premium,26,9,0,1
3570,30,13655,premium,38,5,0,0
3571,59,14138,premium,21,9,0,1
3572,61,4031,enterprise,1,1,0,0
3573,53,13752,premium,2,4,0,0
3574,35,13827,basic,38,5,0,0
3575,67,14966,enterprise,38,3,0,0
3576,53,4813,basic,20,1,0,0
3577,51,9524,basic,5,4,0,0
3578,62,14925,basic,46,3,0,0
3579,63,13734,premium,9,2,1,1
3580,22,9861,basic,12,3,0,0
3581,63,4562,basic,27,4,0,0
3582,57,3096,basic,43,8,0,1
3583,28,5369,basic,59,4,0,0
3584,33,2848,basic,37,4,1,1
3585,57,4538,premium,57,3,0,0
3586,29,2973,basic,39,5,0,0
3587,41,11909,basic,51,2,0,0
3588,53,9668,basic,11,8,0,1
3589,51,8732,basic,4,4,0,0
3590,65,12524,premium,40,4,0,0
3591,23,7340,basic,58,0,0,0
3592,33,7238,basic,44,8,0,1
3593,69,4690,premium,21,4,0,0
3594,47,7782,basic,29,1,0,0
3595,30,4268,basic,7,1,0,0
3596,33,9660,premium,21,3,0,0
3597,35,14966,premium,41,7,0,1
3598,46,8929,premium,10,0,0,0
3599,32,5887,basic,29,1,0,0
3600,50,10944,basic,18,5,0,0
3601,41,12660,basic,29,4,1,1
3602,49,8133,basic,46,9,0,1
3603,26,5254,basic,53,7,0,1
3604,50,11280,enterprise,25,6,0,1
3605,66,4434,premium,49,3,0,0
3606,25,14965,basic,42,6,0,1
3607,35,6131,basic,55,5,0,0
3608,54,6553,premium,44,2,0,0
3609,50,11450,basic,33,3,1,1
3610,53,2158,basic,40,9,1,1
3611,47,4637,basic,19,5,0,0
3612,53,3633,premium,40,4,0,0
3613,49,7083,premium,42,7,0,1
3614,21,9195,basic,37,2,1,1
3615,57,4334,basic,7,2,0,0
3616,41,6475,premium,31,9,0,1
3617,20,12038,basic,42,8,0,1
3618,39,14219,premium,12,4,0,0
3619,40,2185,basic,47,9,0,1
3620,22,10156,premium,50,3,0,0
3621,69,2333,enterprise,32,6,0,1
3622,29,8764,premium,57,0,0,0
3623,35,13433,basic,51,6,0,1
3624,40,12374,premium,28,1,0,0
3625,61,5025,basic,53,2,0,0
3626,56,5361,basic,56,8,0,1
3627,58,12185,basic,7,2,0,0
3628,30,12656,enterprise,59,4,0,0
3629,61,5651,basic,1,9,0,1
3630,61,2039,premium,29,9,0,1
3631,42,7777,basic,56,4,0,0
3632,46,10055,basic,43,0,0,0
3633,19,7768,basic,16,2,0,0
3634,57,14151,premium,38,6,0,1
3635,67,12576,basic,13,3,1,1
3636,42,12242,basic,14,7,0,1
3637,46,2263,basic,54,9,0,1
3638,43,13097,basic,3,6,0,1
3639,22,11818,basic,57,6,0,1
3640,50,7160,basic,27,5,1,1
3641,55,9664,basic,4,1,0,0
3642,66,12715,enterprise,47,5,0,0
3643,66,13780,basic,3,9,0,1
3644,43,9160,basic,20,6,0,1
3645,67,2537,basic,15,7,0,1
3646,45,10041,basic,47,8,0,1
3647,51,10840,premium,24,3,0,0
3648,49,2765,basic,39,3,1,1
3649,69,12625,basic,5,9,0,1
3650,56,4620,premium,42,4,0,0
3651,24,13576,basic,42,7,0,1
3652,21,9162,enterprise,17,6,0,1
3653,39,6187,enterprise,52,1,0,0
3654,44,2764,basic,28,3,0,0
3655,52,2232,basic,40,3,1,1
3656,43,11638,basic,11,1,0,0
3657,44,6903,basic,56,7,0,1
3658,65,12920,basic,15,9,0,1
3659,35,4996,basic,37,9,0,1
3660,43,13964,basic,6,1,0,0
3661,46,14240,basic,3,4,0,0
3662,42,3322,basic,8,2,0,0
3663,68,10410,enterprise,56,0,0,0
3664,68,14216,enterprise,13,6,0,1
3665,44,6200,basic,52,8,0,1
3666,41,2879,premium,35,0,0,0
3667,48,13381,basic,6,6,0,1
3668,27,8162,premium,27,0,1,1
3669,40,2351,basic,29,8,0,1
3670,29,12923,premium,16,0,0,0
3671,25,10825,basic,36,4,1,1
3672,22,2914,basic,51,1,0,0
3673,48,5362,enterprise,53,4,0,0
3674,18,2237,basic,31,4,0,0
3675,51,14413,basic,53,5,1,1
3676,40,2324,premium,55,8,0,1
3677,37,12346,premium,6,9,0,1
3678,58,8646,premium,38,3,0,0
3679,46,9575,premium,46,9,0,1
3680,56,12550,premium,1,4,0,0
3681,54,13634,basic,36,1,1,1
3682,19,3656,premium,54,6,0,1
3683,29,2232,premium,16,7,0,1
